place_id,type,name,lat,lng,author_name,rating,text,opening_hours,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
ChIJOUiOGBFTUkYRUrApUmFhIxQ,restaurants in Copenhagen,Restaurant Tight,55.6780854,12.5763979,Liran Tamam,5,"Fantastic food, great service and vibes.
We got a couple of starters, a couple of main dishes, drinks and a dessert.

FYI it’s a bit on the expensive side (at least as a tourist), and you’re asked if you’d like to leave a tip.","{'Monday': '05:00PM - 11:00PM', 'Tuesday': '05:00PM - 11:30PM', 'Wednesday': '12:00PM - 11:30PM', 'Thursday': '12:00PM - 11:30PM', 'Friday': '12:00PM - 12:00AM', 'Saturday': '12:00PM - 12:00AM', 'Sunday': '12:00PM - 12:00AM'}",05:00PM - 11:00PM,05:00PM - 11:30PM,12:00PM - 11:30PM,12:00PM - 11:30PM,12:00PM - 12:00AM,12:00PM - 12:00AM,12:00PM - 12:00AM
ChIJryeroxNTUkYRr-BldWI2bfo,restaurants in Copenhagen,Restaurant Karla,55.6737554,12.5741632,Hayden Y,5,"Quaint little restaurant offering up delicious Danish dishes. We came here for a brief lunch on a holiday in Copenhagen. Every dish although fairly simple was cooked well and very flavorful. The staff were very welcoming and friendly. I had the minced beef w/ egg dish, and although very basic as a whole, the minced beef patty was very juicy and had tonnes of flavour. As an introduction to some different Danish dishes, we really enjoyed eating here!","{'Monday': '11:30AM - 11:30PM', 'Tuesday': '11:30AM - 11:30PM', 'Wednesday': '11:30AM - 11:30PM', 'Thursday': '11:30AM - 11:30PM', 'Friday': '11:30AM - 11:30PM', 'Saturday': '11:30AM - 11:30PM', 'Sunday': '11:30AM - 11:30PM'}",11:30AM - 11:30PM,11:30AM - 11:30PM,11:30AM - 11:30PM,11:30AM - 11:30PM,11:30AM - 11:30PM,11:30AM - 11:30PM,11:30AM - 11:30PM
ChIJryeroxNTUkYRr-BldWI2bfo,restaurants in Copenhagen,Restaurant Karla,55.6737554,12.5741632,Rachel Ong,5,"Amaaaaazing food! Came here twice during my stay in Copenhagen. I enjoyed the fried plaice fillet especially, but the steak cooked on oak was wonderful too. Service was also great, even when the restaurant was very busy.","{'Monday': '11:30AM - 11:30PM', 'Tuesday': '11:30AM - 11:30PM', 'Wednesday': '11:30AM - 11:30PM', 'Thursday': '11:30AM - 11:30PM', 'Friday': '11:30AM - 11:30PM', 'Saturday': '11:30AM - 11:30PM', 'Sunday': '11:30AM - 11:30PM'}",11:30AM - 11:30PM,11:30AM - 11:30PM,11:30AM - 11:30PM,11:30AM - 11:30PM,11:30AM - 11:30PM,11:30AM - 11:30PM,11:30AM - 11:30PM
ChIJryeroxNTUkYRr-BldWI2bfo,restaurants in Copenhagen,Restaurant Karla,55.6737554,12.5741632,Penelope C.,5,"The absolute best mashed potato I've ever had in my life. Decent portion sizes and very good food, albeit priced fairly high. Staff was attentive and helpful.

They had blankets on the seats outside, which was very helpful as it was a chilly windy day.","{'Monday': '11:30AM - 11:30PM', 'Tuesday': '11:30AM - 11:30PM', 'Wednesday': '11:30AM - 11:30PM', 'Thursday': '11:30AM - 11:30PM', 'Friday': '11:30AM - 11:30PM', 'Saturday': '11:30AM - 11:30PM', 'Sunday': '11:30AM - 11:30PM'}",11:30AM - 11:30PM,11:30AM - 11:30PM,11:30AM - 11:30PM,11:30AM - 11:30PM,11:30AM - 11:30PM,11:30AM - 11:30PM,11:30AM - 11:30PM
ChIJryeroxNTUkYRr-BldWI2bfo,restaurants in Copenhagen,Restaurant Karla,55.6737554,12.5741632,Martin A. O'Dwyer,4,"We had 3 entres and 4 mains. The servings were generous and the service friendly and attentive.  The salmon and the pork were just a tad overcooked for our liking, this could have been because of how late in the evening we visited. The fish cakes were a little salty. We were grateful to be able to walk in so late, after 9 pm on a Tuesday, and be made very welcome.","{'Monday': '11:30AM - 11:30PM', 'Tuesday': '11:30AM - 11:30PM', 'Wednesday': '11:30AM - 11:30PM', 'Thursday': '11:30AM - 11:30PM', 'Friday': '11:30AM - 11:30PM', 'Saturday': '11:30AM - 11:30PM', 'Sunday': '11:30AM - 11:30PM'}",11:30AM - 11:30PM,11:30AM - 11:30PM,11:30AM - 11:30PM,11:30AM - 11:30PM,11:30AM - 11:30PM,11:30AM - 11:30PM,11:30AM - 11:30PM
ChIJryeroxNTUkYRr-BldWI2bfo,restaurants in Copenhagen,Restaurant Karla,55.6737554,12.5741632,Firuza Bayramova,5,"We came for dinner and the menu was amazing. As well as the staff superb! They really had an amazing atmosphere in the restaurant. We took a table in the Terasse. We took a menu and asked to switch a dish and it was not a problem at all. Food was delicious. They made everything as smooth and easy as possible. Special thanks to our waiter, Casper who was literally reading minds ;)","{'Monday': '11:30AM - 11:30PM', 'Tuesday': '11:30AM - 11:30PM', 'Wednesday': '11:30AM - 11:30PM', 'Thursday': '11:30AM - 11:30PM', 'Friday': '11:30AM - 11:30PM', 'Saturday': '11:30AM - 11:30PM', 'Sunday': '11:30AM - 11:30PM'}",11:30AM - 11:30PM,11:30AM - 11:30PM,11:30AM - 11:30PM,11:30AM - 11:30PM,11:30AM - 11:30PM,11:30AM - 11:30PM,11:30AM - 11:30PM
ChIJg_vhKz5TUkYR7GN5bOpKpHI,restaurants in Copenhagen,No. 2,55.6725402,12.5843266,Steve Layden,5,"Absolutely sensational! To food, the service, the setting, the wine. It was a perfect evening to dine outside watching the boats and listening to the waves. The server—Thomas—was friendly, attentive, and made excellent suggestions for wine. Food was innovative and expertly prepared. I’m not sure how often they vary the evening menu (they also offer a vegetarian menu) but the integration of rhubarb, asparagus, and fermented berries throughout the menu really kept with a thematic seasonal vibe. Highly recommended and unlike some other Michelin restaurants in Copenhagen, reservations were fairly flexible a few days out.","{'Tuesday': '05:30PM - 11:59PM', 'Wednesday': '05:30PM - 12:00AM', 'Thursday': '05:30PM - 12:00AM', 'Friday': '05:30PM - 12:00AM', 'Saturday': '05:30PM - 12:00AM', 'Sunday': '05:30PM - 12:00AM'}",,05:30PM - 11:59PM,05:30PM - 12:00AM,05:30PM - 12:00AM,05:30PM - 12:00AM,05:30PM - 12:00AM,05:30PM - 12:00AM
ChIJg_vhKz5TUkYR7GN5bOpKpHI,restaurants in Copenhagen,No. 2,55.6725402,12.5843266,Missy ice,5,"Fancy food in a lovely outdoor table. Service was attentive and friendly. Food was delicious. All perfectly prepared and beautifully presented. Love that they incorporated in-season Danish ingredients: strawberries, asparagus, & new potatoes. Found the price to be reasonable for the variety & quality of food, great view, and excellent service! Highly recommend.","{'Tuesday': '05:30PM - 11:59PM', 'Wednesday': '05:30PM - 12:00AM', 'Thursday': '05:30PM - 12:00AM', 'Friday': '05:30PM - 12:00AM', 'Saturday': '05:30PM - 12:00AM', 'Sunday': '05:30PM - 12:00AM'}",,05:30PM - 11:59PM,05:30PM - 12:00AM,05:30PM - 12:00AM,05:30PM - 12:00AM,05:30PM - 12:00AM,05:30PM - 12:00AM
ChIJg_vhKz5TUkYR7GN5bOpKpHI,restaurants in Copenhagen,No. 2,55.6725402,12.5843266,Marius Motiekaitis,5,"I had a 4-course dinner and it was amazing. It was something different, out of the ordinary. The place is also beautiful, near the canal and the scenery was picturesque. I asked for the pescatarian option and got one. Lovely service.","{'Tuesday': '05:30PM - 11:59PM', 'Wednesday': '05:30PM - 12:00AM', 'Thursday': '05:30PM - 12:00AM', 'Friday': '05:30PM - 12:00AM', 'Saturday': '05:30PM - 12:00AM', 'Sunday': '05:30PM - 12:00AM'}",,05:30PM - 11:59PM,05:30PM - 12:00AM,05:30PM - 12:00AM,05:30PM - 12:00AM,05:30PM - 12:00AM,05:30PM - 12:00AM
ChIJg_vhKz5TUkYR7GN5bOpKpHI,restaurants in Copenhagen,No. 2,55.6725402,12.5843266,N,5,"If there were 6 stars on this app, I would give them to this one. We stumbled upon No. 2 on a rainy day and they kept their kitchen open for us despite officially closing in about 30 mins from when we knocked on their door. As if that was not awesome enough, they then served us some of the best food we’ve ever had, all seasonal and fresh, in one of the nicest spaces in Copenhagen. Absolute excellence all around. Do not leave Copenhagen without a visit.","{'Tuesday': '05:30PM - 11:59PM', 'Wednesday': '05:30PM - 12:00AM', 'Thursday': '05:30PM - 12:00AM', 'Friday': '05:30PM - 12:00AM', 'Saturday': '05:30PM - 12:00AM', 'Sunday': '05:30PM - 12:00AM'}",,05:30PM - 11:59PM,05:30PM - 12:00AM,05:30PM - 12:00AM,05:30PM - 12:00AM,05:30PM - 12:00AM,05:30PM - 12:00AM
ChIJg_vhKz5TUkYR7GN5bOpKpHI,restaurants in Copenhagen,No. 2,55.6725402,12.5843266,Bryan Torres,5,"Incredible food. Truly enjoyed the vegetarian menu, which did not leave me longing for meat. Emblematic of Nordic food, you can taste the ingredients that make up these dishes, and how well they work together to pack a flavorful punch.","{'Tuesday': '05:30PM - 11:59PM', 'Wednesday': '05:30PM - 12:00AM', 'Thursday': '05:30PM - 12:00AM', 'Friday': '05:30PM - 12:00AM', 'Saturday': '05:30PM - 12:00AM', 'Sunday': '05:30PM - 12:00AM'}",,05:30PM - 11:59PM,05:30PM - 12:00AM,05:30PM - 12:00AM,05:30PM - 12:00AM,05:30PM - 12:00AM,05:30PM - 12:00AM
ChIJXdbkpBdTUkYRO6NpiMExk-w,restaurants in Copenhagen,Kong Hans Kælder,55.67877480000001,12.584143,Steven Harkey,5,"One of the most dazzling dining experiences I've had. Service was outstanding, and the wine list was wonderful. The timing of the courses and the overall design of the menu was incredible. While no dishes ""missed"" there were several that stood out for good reasons. From the flawless brioche rolls, to the cheeseboard selections, and finally the desserts, I couldn't have been happier. Well worth the price point.","{'Thursday': '06:00PM - 12:00AM', 'Friday': '06:00PM - 12:00AM', 'Saturday': '06:00PM - 12:00AM', 'Sunday': '06:00PM - 12:00AM'}",,,,06:00PM - 12:00AM,06:00PM - 12:00AM,06:00PM - 12:00AM,06:00PM - 12:00AM
ChIJXdbkpBdTUkYRO6NpiMExk-w,restaurants in Copenhagen,Kong Hans Kælder,55.67877480000001,12.584143,Joel Louette,5,French modern food. Taste ingredients service wines crew Somelier all diserved 2 ** Michelin stars. One of best meal I enjoyed this year with my best friend from cph.,"{'Thursday': '06:00PM - 12:00AM', 'Friday': '06:00PM - 12:00AM', 'Saturday': '06:00PM - 12:00AM', 'Sunday': '06:00PM - 12:00AM'}",,,,06:00PM - 12:00AM,06:00PM - 12:00AM,06:00PM - 12:00AM,06:00PM - 12:00AM
ChIJXdbkpBdTUkYRO6NpiMExk-w,restaurants in Copenhagen,Kong Hans Kælder,55.67877480000001,12.584143,Stephanie Stimac (seaotta),5,"My husband and I had a small town hall wedding earlier in the day and came here for our wedding day dinner. We were both blown away by the experience. The food, the service, the drinks. They even asked us if we were celebrating anything and we shared that we had just gotten married so that made it all the more special as well. A wonderful evening.","{'Thursday': '06:00PM - 12:00AM', 'Friday': '06:00PM - 12:00AM', 'Saturday': '06:00PM - 12:00AM', 'Sunday': '06:00PM - 12:00AM'}",,,,06:00PM - 12:00AM,06:00PM - 12:00AM,06:00PM - 12:00AM,06:00PM - 12:00AM
ChIJXdbkpBdTUkYRO6NpiMExk-w,restaurants in Copenhagen,Kong Hans Kælder,55.67877480000001,12.584143,Anna Burzyński,4,"Food was good, but overpriced. There are a few adventurous foods that might not sit well in everyone’s stomach. Service was exceptional and the venue was gorgeous, but we were there at least 4.5 hours. The starter courses were amazing, but we felt the food taste went down with each plate once we reached the main course. If we visit Copenhagen again, we would try somewhere else. However, they were incredibly accommodating of allergies.","{'Thursday': '06:00PM - 12:00AM', 'Friday': '06:00PM - 12:00AM', 'Saturday': '06:00PM - 12:00AM', 'Sunday': '06:00PM - 12:00AM'}",,,,06:00PM - 12:00AM,06:00PM - 12:00AM,06:00PM - 12:00AM,06:00PM - 12:00AM
ChIJXdbkpBdTUkYRO6NpiMExk-w,restaurants in Copenhagen,Kong Hans Kælder,55.67877480000001,12.584143,Per Karsten Stolle,5,"Dinner at Kong Hans was a very enjoyable evening from start to end!

I can warmly recommend the wine paring to compliment the food - they have done an excellent job, to 'upgrade' the experience!

The set menu for the evening, took us through a suite of meats: shellfish, fish, poultry and game meat, all nicely prepared.

Only two things to point out:

- The first serving of appetizers went a bit too fast as we had no wine served to match the food. In my view the drinks needs to be served first, before any dishes are served.

- The other point is when a dish is described with ingredients highlighted, then I expect you are able to taste them. Example we had a starter dish with apricot, but the taste didn't really surface. Probably because the dish was too small or maybe a different serving temperature would have allowed the taste of apricot to kick in.

Rating 5 × stars+!","{'Thursday': '06:00PM - 12:00AM', 'Friday': '06:00PM - 12:00AM', 'Saturday': '06:00PM - 12:00AM', 'Sunday': '06:00PM - 12:00AM'}",,,,06:00PM - 12:00AM,06:00PM - 12:00AM,06:00PM - 12:00AM,06:00PM - 12:00AM
ChIJpYCQZztTUkYRb2QOlnW8vvE,restaurants in Copenhagen,Restaurant Barr,55.6779358,12.5961879,Yi G,5,The food here was amazing and fantastic. Especially the wines paired here are great! The service here is nice and patient. We feel welcoming here. Especially the strawberry ice cream dessert at the end was so good. I definitely recommend checking this place out if you are traveling in Denmark or exploring around.,"{'Tuesday': '05:00PM - 11:00PM', 'Wednesday': '05:00PM - 11:00PM', 'Thursday': '05:00PM - 11:00PM', 'Friday': '12:00PM - 12:00AM', 'Saturday': '12:00PM - 12:00AM', 'Sunday': '12:00PM - 12:00AM'}",,05:00PM - 11:00PM,05:00PM - 11:00PM,05:00PM - 11:00PM,12:00PM - 12:00AM,12:00PM - 12:00AM,12:00PM - 12:00AM
ChIJpYCQZztTUkYRb2QOlnW8vvE,restaurants in Copenhagen,Restaurant Barr,55.6779358,12.5961879,Lela Loudou,5,A culinary experience that you don’t have to miss! One of the best restaurants from all aspects I have ever been. The smoothness & professionalism everything is running is outstanding. Thank you for this fantastic evening !,"{'Tuesday': '05:00PM - 11:00PM', 'Wednesday': '05:00PM - 11:00PM', 'Thursday': '05:00PM - 11:00PM', 'Friday': '12:00PM - 12:00AM', 'Saturday': '12:00PM - 12:00AM', 'Sunday': '12:00PM - 12:00AM'}",,05:00PM - 11:00PM,05:00PM - 11:00PM,05:00PM - 11:00PM,12:00PM - 12:00AM,12:00PM - 12:00AM,12:00PM - 12:00AM
ChIJpYCQZztTUkYRb2QOlnW8vvE,restaurants in Copenhagen,Restaurant Barr,55.6779358,12.5961879,Dondré,4,"Excellent service, my waiter was absolutely fantastic. Very friendly and offered advice on things to do around the city. The atmosphere is also amazing. The natural elements exposed in the design of the dining areas are amazing. The menu was pretty good, put together nicely by the chef.","{'Tuesday': '05:00PM - 11:00PM', 'Wednesday': '05:00PM - 11:00PM', 'Thursday': '05:00PM - 11:00PM', 'Friday': '12:00PM - 12:00AM', 'Saturday': '12:00PM - 12:00AM', 'Sunday': '12:00PM - 12:00AM'}",,05:00PM - 11:00PM,05:00PM - 11:00PM,05:00PM - 11:00PM,12:00PM - 12:00AM,12:00PM - 12:00AM,12:00PM - 12:00AM
ChIJpYCQZztTUkYRb2QOlnW8vvE,restaurants in Copenhagen,Restaurant Barr,55.6779358,12.5961879,I A,5,Excellent Nordic food in Christianshavn Copenhagen. We should up the day before our scheduled reservation and they kindly accommodated us.  We ordered the 4 course tasting menu and it was very good. The service from the staff was awesome and especially from Thiago who assisted us throughout our dinner. Great ambience and if you are in Copenhagen this is a must stop. Highly recommended.,"{'Tuesday': '05:00PM - 11:00PM', 'Wednesday': '05:00PM - 11:00PM', 'Thursday': '05:00PM - 11:00PM', 'Friday': '12:00PM - 12:00AM', 'Saturday': '12:00PM - 12:00AM', 'Sunday': '12:00PM - 12:00AM'}",,05:00PM - 11:00PM,05:00PM - 11:00PM,05:00PM - 11:00PM,12:00PM - 12:00AM,12:00PM - 12:00AM,12:00PM - 12:00AM
ChIJpYCQZztTUkYRb2QOlnW8vvE,restaurants in Copenhagen,Restaurant Barr,55.6779358,12.5961879,Nick Giersdorf,5,"The food was incredible. The flavors were perfectly balanced, the ingredients were fresh and the service was top-notch.

- The service was excellent.

- Our waiter was knowledgeable about the menu and he was happy to make recommendations.

- The atmosphere was perfect.

- The restaurant was casual and relaxed, but it still felt special.

I highly recommend this restaurant to anyone visiting Copenhagen!","{'Tuesday': '05:00PM - 11:00PM', 'Wednesday': '05:00PM - 11:00PM', 'Thursday': '05:00PM - 11:00PM', 'Friday': '12:00PM - 12:00AM', 'Saturday': '12:00PM - 12:00AM', 'Sunday': '12:00PM - 12:00AM'}",,05:00PM - 11:00PM,05:00PM - 11:00PM,05:00PM - 11:00PM,12:00PM - 12:00AM,12:00PM - 12:00AM,12:00PM - 12:00AM
ChIJx2QJkxpTUkYR0MR2kI3TJlo,restaurants in Copenhagen,Schønnemann,55.6827797,12.5761162,Jacob Zeemann,5,"Pure Perfection! Best place in Copenhagen to experience and enjoy high end ""smørrebrød"" with skilled waiters that can match the perfect type of snaps to go with the chosen dish. Second time this month I visited and what a treat☺️ Book when possible and prepare your self for an outstanding experience!!!","{'Monday': '11:30AM - 05:00PM', 'Tuesday': '11:30AM - 05:00PM', 'Wednesday': '11:30AM - 05:00PM', 'Thursday': '11:30AM - 05:00PM', 'Friday': '11:30AM - 05:00PM', 'Saturday': '11:30AM - 05:00PM', 'Sunday': '11:30AM - 05:00PM'}",11:30AM - 05:00PM,11:30AM - 05:00PM,11:30AM - 05:00PM,11:30AM - 05:00PM,11:30AM - 05:00PM,11:30AM - 05:00PM,11:30AM - 05:00PM
ChIJx2QJkxpTUkYR0MR2kI3TJlo,restaurants in Copenhagen,Schønnemann,55.6827797,12.5761162,L VeithL,5,"Wonderful traditional old fashioned restaurant with a large selection of typical Danish open sandwiches.  We visit this restaurant every time we come to town and they have never disappointed. It’s always fully booked, so reservations need to be made weeks in advance.","{'Monday': '11:30AM - 05:00PM', 'Tuesday': '11:30AM - 05:00PM', 'Wednesday': '11:30AM - 05:00PM', 'Thursday': '11:30AM - 05:00PM', 'Friday': '11:30AM - 05:00PM', 'Saturday': '11:30AM - 05:00PM', 'Sunday': '11:30AM - 05:00PM'}",11:30AM - 05:00PM,11:30AM - 05:00PM,11:30AM - 05:00PM,11:30AM - 05:00PM,11:30AM - 05:00PM,11:30AM - 05:00PM,11:30AM - 05:00PM
ChIJx2QJkxpTUkYR0MR2kI3TJlo,restaurants in Copenhagen,Schønnemann,55.6827797,12.5761162,Boxter,5,"There is no place like schønnemann in the world. Truly the best smørrebrød experience ever. The brisling fish is my favorite so far, highly recommended","{'Monday': '11:30AM - 05:00PM', 'Tuesday': '11:30AM - 05:00PM', 'Wednesday': '11:30AM - 05:00PM', 'Thursday': '11:30AM - 05:00PM', 'Friday': '11:30AM - 05:00PM', 'Saturday': '11:30AM - 05:00PM', 'Sunday': '11:30AM - 05:00PM'}",11:30AM - 05:00PM,11:30AM - 05:00PM,11:30AM - 05:00PM,11:30AM - 05:00PM,11:30AM - 05:00PM,11:30AM - 05:00PM,11:30AM - 05:00PM
ChIJx2QJkxpTUkYR0MR2kI3TJlo,restaurants in Copenhagen,Schønnemann,55.6827797,12.5761162,Eran Yariv,5,"Wow! A must visit for every Copenhagen tourist. A historic foundation restaurant. The variety of open sandwiches and schnapps shots is very impressive. Highly recommend the botanical garden dish, the smoked salmon and poached eggs, and smoked schnapps.","{'Monday': '11:30AM - 05:00PM', 'Tuesday': '11:30AM - 05:00PM', 'Wednesday': '11:30AM - 05:00PM', 'Thursday': '11:30AM - 05:00PM', 'Friday': '11:30AM - 05:00PM', 'Saturday': '11:30AM - 05:00PM', 'Sunday': '11:30AM - 05:00PM'}",11:30AM - 05:00PM,11:30AM - 05:00PM,11:30AM - 05:00PM,11:30AM - 05:00PM,11:30AM - 05:00PM,11:30AM - 05:00PM,11:30AM - 05:00PM
ChIJx2QJkxpTUkYR0MR2kI3TJlo,restaurants in Copenhagen,Schønnemann,55.6827797,12.5761162,Charlie Liao,5,"Such an incredible way to start our Copenhagen vacation. The sandwiches were tasty, some fun / complex flavors that we didn’t expect (like the mustard herring sandwich). Love this type of Danish food, would definitely come back next time I’m in town. Many enticing options on the menu.

Great service. All our waiters were so fun to talk to and gave great recommendations. Felt like I was eating in someone’s home given how warm everyone was

Def get a reservation for this!!","{'Monday': '11:30AM - 05:00PM', 'Tuesday': '11:30AM - 05:00PM', 'Wednesday': '11:30AM - 05:00PM', 'Thursday': '11:30AM - 05:00PM', 'Friday': '11:30AM - 05:00PM', 'Saturday': '11:30AM - 05:00PM', 'Sunday': '11:30AM - 05:00PM'}",11:30AM - 05:00PM,11:30AM - 05:00PM,11:30AM - 05:00PM,11:30AM - 05:00PM,11:30AM - 05:00PM,11:30AM - 05:00PM,11:30AM - 05:00PM
ChIJM6fyhhhTUkYRy5Y4y78NEYU,restaurants in Copenhagen,Aoc,55.68306999999999,12.5888159,Ilayda B,3,"Just above average, boring food with poor service. We opened a bottle and they were not keeping track of our empty glasses which I had never experienced before with any Michelin starred restaurants.","{'Thursday': '06:30PM - 01:00AM', 'Friday': '06:30PM - 01:00AM', 'Saturday': '06:30PM - 01:00AM', 'Sunday': '06:30PM - 01:00AM'}",,,,06:30PM - 01:00AM,06:30PM - 01:00AM,06:30PM - 01:00AM,06:30PM - 01:00AM
ChIJM6fyhhhTUkYRy5Y4y78NEYU,restaurants in Copenhagen,Aoc,55.68306999999999,12.5888159,Alvira Plett,5,"We went in April 2023 when we visited from Canada.  This was an experience of a lifetime! Very pricy and very worth it. All the details and such quality of food, pairings, servers, chefs, location…it SO ticked all the boxes!  We had the set menu.  Dispute the super high end dining the staff were funny, friendly and made everyone at ease. It did not disappoint.  An unforgettable experience!","{'Thursday': '06:30PM - 01:00AM', 'Friday': '06:30PM - 01:00AM', 'Saturday': '06:30PM - 01:00AM', 'Sunday': '06:30PM - 01:00AM'}",,,,06:30PM - 01:00AM,06:30PM - 01:00AM,06:30PM - 01:00AM,06:30PM - 01:00AM
ChIJM6fyhhhTUkYRy5Y4y78NEYU,restaurants in Copenhagen,Aoc,55.68306999999999,12.5888159,Brooks Jones,5,"I am so happy to have been here for the opening night of their new restaurant space. Absolutely unbelievably good meal, lived up to all expectations. This is the one restaurant that I have been to in the last several years that I believe is underrated, even though it has 2-Michelin stars.

The space is wonderfully pointed in clean with such elegant design choices. The food is second to none, obviously, each dish was just perfect. All of the wait staff were polished and friendly and genuine in their interactions. I had some very nice one on one time with several members of the staff because a|o|c had a very limited seating on this opening night.

After spending a week in Copenhagen, this is surely the meal of the trip. I will look forward to watching this restaurants progress, and hopefully visiting again in the future.","{'Thursday': '06:30PM - 01:00AM', 'Friday': '06:30PM - 01:00AM', 'Saturday': '06:30PM - 01:00AM', 'Sunday': '06:30PM - 01:00AM'}",,,,06:30PM - 01:00AM,06:30PM - 01:00AM,06:30PM - 01:00AM,06:30PM - 01:00AM
ChIJM6fyhhhTUkYRy5Y4y78NEYU,restaurants in Copenhagen,Aoc,55.68306999999999,12.5888159,kingkan sa,5,"We went there for our special day , staffs were friendly and Fantastic food. It’s the best destination .","{'Thursday': '06:30PM - 01:00AM', 'Friday': '06:30PM - 01:00AM', 'Saturday': '06:30PM - 01:00AM', 'Sunday': '06:30PM - 01:00AM'}",,,,06:30PM - 01:00AM,06:30PM - 01:00AM,06:30PM - 01:00AM,06:30PM - 01:00AM
ChIJM6fyhhhTUkYRy5Y4y78NEYU,restaurants in Copenhagen,Aoc,55.68306999999999,12.5888159,Geoffrey Langham,5,"Refined, exquisite, incredibly tasty, artfully and carefully prepared, wonderful wine pairing, impeccable service. The langoustine in ponzu was probably the best thing I've ever eaten. An 18-course, 3.5 hour experience. A can't miss in Copenhagen.","{'Thursday': '06:30PM - 01:00AM', 'Friday': '06:30PM - 01:00AM', 'Saturday': '06:30PM - 01:00AM', 'Sunday': '06:30PM - 01:00AM'}",,,,06:30PM - 01:00AM,06:30PM - 01:00AM,06:30PM - 01:00AM,06:30PM - 01:00AM
ChIJ1Y52MZlTUkYRuDl4FNhYh_U,restaurants in Copenhagen,Kadeau,55.6722944,12.5889809,Tom Vail,5,"Fabulous experience, the 15 courses are well timed and small portions keep you ready for the next one , the presentation of each dish, the ambiance of the dining room, and the excellent service all make the gastronomic experience delightful. We had the non alcoholic pairing also and the flavors experienced with those drinks was truly exceptional.","{'Wednesday': '06:00PM - 12:00AM', 'Thursday': '06:00PM - 12:00AM', 'Friday': '06:00PM - 12:00AM', 'Saturday': '06:00PM - 12:00AM', 'Sunday': '06:30PM - 12:00AM'}",,,06:00PM - 12:00AM,06:00PM - 12:00AM,06:00PM - 12:00AM,06:00PM - 12:00AM,06:30PM - 12:00AM
ChIJ1Y52MZlTUkYRuDl4FNhYh_U,restaurants in Copenhagen,Kadeau,55.6722944,12.5889809,Alvaro Cervera,5,"Very interesting restaurant. The menu is mainly based on seafood, and we enjoyed all the dishes. The tasting menu and pairing are well matched. The staff is very attentive and the atmosphere of this small restaurant was very pleasant. I strongly recommend trying this place.","{'Wednesday': '06:00PM - 12:00AM', 'Thursday': '06:00PM - 12:00AM', 'Friday': '06:00PM - 12:00AM', 'Saturday': '06:00PM - 12:00AM', 'Sunday': '06:30PM - 12:00AM'}",,,06:00PM - 12:00AM,06:00PM - 12:00AM,06:00PM - 12:00AM,06:00PM - 12:00AM,06:30PM - 12:00AM
ChIJ1Y52MZlTUkYRuDl4FNhYh_U,restaurants in Copenhagen,Kadeau,55.6722944,12.5889809,Hala Ajil,4,"The 16-course menu is pure art here - even the waiters and chefs are beautifully synchronised when they serve you your dishes.
My issue here was with portion size and total time spent at the restaurant; it took over 3 hours, and I left feeling extremely hungry. None of the Michelin star restaurants I’ve been to had portions this small, so I didn’t get to enjoy the experience as much as I’d hoped to.
That didn’t, however, take away from how beautifully presented and delicious the food was. The staff was also brilliant - the way they gracefully attend to you, and move around the restaurant was like a performance.","{'Wednesday': '06:00PM - 12:00AM', 'Thursday': '06:00PM - 12:00AM', 'Friday': '06:00PM - 12:00AM', 'Saturday': '06:00PM - 12:00AM', 'Sunday': '06:30PM - 12:00AM'}",,,06:00PM - 12:00AM,06:00PM - 12:00AM,06:00PM - 12:00AM,06:00PM - 12:00AM,06:30PM - 12:00AM
ChIJ1Y52MZlTUkYRuDl4FNhYh_U,restaurants in Copenhagen,Kadeau,55.6722944,12.5889809,Joe Graf,5,"Ambiance, food, service, and juice & wine pairings are all some of the best you’ll encounter. Really enjoyed chatting with one of the co-owners while eating the highest quality ingredients the restaurant can find. Preservation season was a nice bonus as you got to eat great products that were cured traditionally for extra flavor and nuance. Can’t wait to eat here again","{'Wednesday': '06:00PM - 12:00AM', 'Thursday': '06:00PM - 12:00AM', 'Friday': '06:00PM - 12:00AM', 'Saturday': '06:00PM - 12:00AM', 'Sunday': '06:30PM - 12:00AM'}",,,06:00PM - 12:00AM,06:00PM - 12:00AM,06:00PM - 12:00AM,06:00PM - 12:00AM,06:30PM - 12:00AM
ChIJ1Y52MZlTUkYRuDl4FNhYh_U,restaurants in Copenhagen,Kadeau,55.6722944,12.5889809,MoSai MuSic,5,"Incredibly fun dining experience. Bomb wines. Great staff.

Each dish wonderful and unique. The Riesling paired great with everything.

Our good friend Skinny Pablo gave it an 8/8","{'Wednesday': '06:00PM - 12:00AM', 'Thursday': '06:00PM - 12:00AM', 'Friday': '06:00PM - 12:00AM', 'Saturday': '06:00PM - 12:00AM', 'Sunday': '06:30PM - 12:00AM'}",,,06:00PM - 12:00AM,06:00PM - 12:00AM,06:00PM - 12:00AM,06:00PM - 12:00AM,06:30PM - 12:00AM
